municipio_cod;lon;lat;alt
4127965;-51,53280;-25,0401000;1046,6914
4128005;-52,99450;-24,5410000; 517,0199
4128104;-53,30850;-23,7640000; 427,0485
4128203;-51,09060;-26,2284000; 755,1968
4128302;-52,16000;-23,0860000; 527,4445
4128401;-50,79740;-23,2002000; 425,9698
4128500;-49,80300;-23,8704000; 827,2957
4128534;-50,24760;-24,2442000;1006,9909
4128559;-53,88000;-25,0632000; 641,2748
4128609;-52,90860;-25,8806000; 486,7044
4128625;-53,73290;-23,5081000; 392,8838
4128633;-49,41980;-24,5678000; 816,7041
4128658;-52,20250;-25,3788000; 715,3642
4128708;-52,77710;-26,2643000; 686,7817
4128807;-53,48690;-23,7384000; 389,4154
4200051;-51,02530;-27,6090000; 720,9758
4200101;-52,33650;-26,5630000; 724,9871
4200200;-49,82570;-27,4005000; 383,2162
4200309;-49,71840;-27,2697000; 342,1897
4200408;-51,55910;-27,0041000; 806,1085
4200507;-52,98730;-27,0762000; 237,1249
4200556;-52,85940;-26,8802000; 339,6965
4200606;-48,84050;-27,7066000; 175,5758
4200705;-49,34380;-27,7054000; 489,0960
4200754;-51,91100;-27,4311000; 493,8552
4200804;-53,33330;-26,5357000; 700,5274
4200903;-48,98350;-27,5823000; 440,5214
4201000;-51,13120;-27,6838000; 886,2327
4201109;-49,13160;-27,9099000; 444,1830
4201208;-48,76500;-27,5134000;  19,0948
4201257;-49,39160;-27,0418000; 132,0897
4201273;-52,14860;-27,1574000; 480,1771
4201307;-48,69270;-26,3760000;  16,9991
4201406;-49,48100;-28,9358000;  14,8555
4201505;-49,01290;-28,2587000;  21,5548
4201604;-51,33410;-26,9326000; 862,9543
4201653;-52,45780;-27,0735000; 369,9238
4201703;-49,38640;-26,9548000; 100,1140
4201802;-49,77950;-27,4205000; 538,5434
4201901;-49,64360;-27,2990000; 348,0736
4201950;-49,40570;-28,9804000;   5,9533
4202008;-48,63460;-26,9918000;   9,0479
4202057;-48,60660;-26,4564000;   0,6802
4202073;-49,59090;-29,1645000;   7,5745
4202081;-53,64100;-26,7689000; 502,9835
4202099;-53,44130;-26,6523000; 317,8918
4202107;-48,68390;-26,6344000;  24,3934
4202131;-50,46480;-26,2762000; 769,8796
4202156;-53,58100;-26,8446000; 567,3582
4202206;-49,36440;-26,7775000; 195,5242
4202305;-48,65450;-27,4943000;   6,0000
4202404;-49,05760;-26,9161000;  23,4263
4202438;-49,94590;-27,7432000; 856,2521
4202453;-48,52130;-27,1443000;  73,2964
4202503;-49,62500;-28,3379000;1247,0163
4202537;-52,39300;-26,7359000; 663,5632
4202578;-53,09540;-26,6918000; 607,0279
4202602;-49,48980;-27,7987000; 892,8351
4202701;-49,07850;-27,2021000; 116,8007
4202800;-49,16450;-28,2800000;  64,3813
4202859;-49,89090;-27,3643000; 412,9556
4202875;-50,83590;-27,3184000; 901,9978
4202909;-48,91520;-27,0983000;  24,6492
4203006;-51,01900;-26,7753000; 890,7024
4203105;-53,25050;-27,0731000; 322,7805
4203154;-51,09660;-26,6047000;1184,4583
4203204;-48,65000;-27,0265000;   9,5033
4203253;-50,51150;-27,9417000;1037,2963
4203303;-49,26330;-26,1907000; 861,4998
4203402;-50,76200;-27,8967000; 999,3309
4203501;-53,09020;-26,3946000; 940,9539
4203600;-51,22370;-27,3991000; 938,5694
4203709;-48,78930;-27,2724000;  13,1788
4203808;-50,39780;-26,1788000; 776,6254
4203907;-51,61140;-27,3443000; 467,1641
4203956;-48,96060;-28,4490000;   9,6904
4204004;-51,65890;-27,0720000; 964,6685
4204103;-52,88050;-27,1613000; 312,2260
4204152;-51,33600;-27,6347000; 751,4951
4204178;-50,87010;-27,7958000;1008,7564
4204194;-49,54430;-27,5853000; 599,2304
4204202;-52,61700;-27,1068000; 667,7920
4204251;-49,32710;-28,6030000;  73,7339
4204301;-52,02400;-27,2337000; 569,5101
4204350;-52,60330;-26,9851000; 770,0816
4204400;-52,70920;-26,9033000; 455,3851
4204459;-52,66970;-26,5116000; 674,6662
4204509;-49,22670;-26,4320000;  55,7429
4204558;-50,36380;-27,5848000; 838,3100
4204608;-49,36590;-28,6736000;  52,0966
4204707;-53,17380;-26,8917000; 515,2236
4204756;-53,09330;-26,9731000; 412,3111
4204806;-50,58260;-27,2830000;1004,9964
4204905;-53,50460;-26,8179000; 589,5383
4205001;-53,63140;-26,2665000; 802,8101
4205100;-49,71690;-26,9863000; 390,7516
4205159;-49,47930;-26,7205000; 535,7556
4205175;-52,56250;-26,7236000; 516,6497
4205191;-49,64340;-28,9851000;  13,0744
4205209;-51,44340;-27,2739000; 680,8541
4205308;-52,27140;-26,8598000; 999,6670
4205357;-53,34490;-26,7794000; 299,4383
4205407;-48,54760;-27,5878000;  21,9711
4205431;-52,79350;-26,6485000; 467,4037
4205456;-49,46890;-28,7424000;  31,5618
4205506;-50,92510;-27,0234000;1018,8377
4205555;-50,80640;-27,1748000; 956,9791
4205605;-52,68200;-26,4555000; 655,8379
4205704;-48,61260;-28,0209000;   8,4198
4205803;-48,84980;-26,0221000;  22,9410
4205902;-48,96770;-26,9184000;  39,1208
4206009;-48,57820;-27,3186000;  22,5010
4206108;-49,22000;-28,1840000; 139,4471
4206207;-49,03950;-28,3291000;  23,3440
4206306;-48,98360;-27,0603000;  91,3937
4206405;-53,52210;-26,6003000; 645,7518
4206504;-48,99210;-26,4744000;  22,4916
4206603;-53,52540;-26,3849000; 699,6606
4206652;-52,78380;-27,1369000; 508,6856
4206702;-51,49620;-27,1703000; 518,7653
4206751;-51,23940;-27,1806000; 725,6538
4206801;-51,36850;-27,0915000; 578,5856
4206900;-49,52200;-27,0535000; 277,0897
4207007;-49,30080;-28,7071000;  41,0347
4207106;-48,82500;-26,9046000;  10,3169
4207205;-48,81470;-28,3438000;  15,9725
4207304;-48,66930;-28,2400000;  22,6654
4207403;-49,42770;-27,4946000; 723,9666
4207502;-49,24010;-26,9063000;  68,1576
4207577;-51,24060;-27,0011000; 847,2133
4207601;-51,77090;-27,4097000; 452,0206
4207650;-53,53950;-26,9960000; 545,9602
4207684;-52,45430;-26,6326000; 687,1545
4207700;-52,14050;-27,0683000; 585,2544
4207759;-53,27610;-26,8241000; 439,7014
4207809;-51,90410;-27,0162000;1051,3546
4207858;-52,89500;-26,6572000; 433,9077
4207908;-50,80390;-26,2366000; 752,5751
4208005;-52,32920;-27,2818000; 420,7850
4208104;-49,90880;-26,3371000; 923,5352
4208203;-48,65700;-26,9074000;   6,3669
4208302;-48,61740;-27,0959000;   5,6222
4208401;-53,71480;-27,1754000; 189,6509
4208450;-48,60420;-26,0060000;   8,2245
4208500;-49,60340;-27,4149000; 371,6842
4208609;-51,74340;-27,1729000; 670,3225
4208708;-49,76180;-29,0014000;  42,9635
4208807;-49,04910;-28,6250000;   5,2141
4208906;-49,07630;-26,4905000;  29,5096
4208955;-52,85890;-26,7206000; 523,6535
4209003;-51,50670;-27,1739000; 525,2462
4209102;-48,84940;-26,3045000;  10,2966
4209151;-49,62380;-26,9547000; 335,5574
4209177;-52,73440;-26,3937000; 833,9737
4209201;-51,56290;-27,2646000; 541,5599
4209300;-50,33020;-27,8173000; 911,4315
4209409;-48,78140;-28,4836000;   6,5354
4209458;-52,56600;-26,8609000; 529,0653
4209508;-49,75530;-27,2124000; 345,6600
4209607;-49,39430;-28,3936000; 206,1718
4209706;-50,69180;-26,9291000; 987,5768
4209805;-49,28940;-27,5064000; 548,5663
4209854;-52,08090;-27,0475000; 661,1173
4209904;-49,54480;-27,1575000; 334,8242
4210001;-48,92600;-26,7211000;  60,7347
4210035;-51,46790;-27,1299000; 538,8457
4210050;-51,37610;-26,8552000; 883,0168
4210100;-49,80100;-26,1152000; 781,5195
4210209;-48,95340;-27,4187000;  50,9760
4210308;-50,33300;-26,3575000; 767,8313
4210407;-49,45440;-28,8503000;  10,1256
4210506;-53,17480;-26,7616000; 571,9093
4210555;-52,62710;-26,8004000; 443,8329
4210605;-48,98870;-26,5955000;  34,6164
4210704;-51,15750;-26,4741000;1197,2220
4210803;-49,62980;-28,8324000;  32,5975
4210852;-50,06860;-27,2012000; 354,4759
4210902;-53,05350;-26,7780000; 453,7906
4211009;-53,39870;-27,1036000; 218,7030
4211058;-50,97410;-27,2177000; 978,5274
4211108;-50,22630;-26,4564000; 823,6094
4211207;-49,21330;-28,6548000;  21,1136
4211256;-49,71880;-28,7997000;  82,2685
4211306;-48,64920;-26,8974000;   4,9284
4211405;-52,91130;-26,9013000; 487,9979
4211454;-52,81120;-26,9429000; 394,1475
4211504;-48,92580;-27,2878000;  28,3493
4211603;-49,50310;-28,6382000;  59,2514
4211652;-52,83400;-26,4462000; 712,4592
4211702;-49,29140;-28,3605000; 124,4099
4211751;-50,11230;-27,5038000; 836,1111
4211801;-51,62060;-27,3425000; 564,2998
4211850;-52,31000;-26,6960000; 761,5848
4211876;-52,50110;-27,2552000; 393,1230
4211892;-50,11300;-27,9145000;1109,7346
4211900;-48,67030;-27,6470000;   6,3582
4212007;-53,28000;-26,3465000; 877,9312
4212056;-50,15900;-27,5823000; 871,8519
4212106;-53,16230;-27,0703000; 422,4090
4212205;-50,16320;-26,3940000; 816,4072
4212239;-53,67530;-26,6153000; 503,2954
4212254;-49,72510;-29,3235000;   5,3000
4212270;-52,06170;-26,7809000; 811,3945
4212304;-48,68150;-27,9498000;   0,3958
4212403;-49,18650;-28,4372000;  55,6732
4212502;-48,64760;-26,7689000;  11,0717
4212601;-51,90980;-27,3773000; 441,1776
4212650;-48,88639;-28,3966667;   6,0000
4212700;-49,69490;-27,5281000; 422,2037
4212809;-48,67510;-26,7692000;   7,7961
4212908;-52,98230;-26,8488000; 549,9789
4213005;-51,23050;-27,0451000; 677,1888
4213104;-51,75860;-27,4160000; 420,7910
4213153;-52,86740;-27,0695000; 561,1289
4213203;-49,17420;-26,7448000;  60,1337
4213302;-50,37710;-27,4678000; 850,9572
4213351;-50,46540;-27,1690000; 971,9559
4213401;-52,01450;-26,8749000; 978,1083
4213500;-48,60280;-27,1495000;  16,3084
4213609;-51,08160;-26,2300000; 759,7609
4213708;-49,95570;-27,2511000; 377,9293
4213807;-49,96060;-29,1958000;  49,7395
4213906;-51,81140;-27,2199000; 532,8463
4214003;-49,62210;-27,0414000; 251,6972
4214102;-49,40330;-27,2873000; 409,0783
4214151;-53,59810;-26,4443000; 579,0154
4214201;-52,72760;-26,7401000; 431,7507
4214300;-49,00840;-27,6772000; 801,7102
4214409;-51,07600;-26,8971000; 784,7135
4214508;-50,13960;-26,9423000; 588,7564
4214607;-49,80290;-27,1912000; 337,1830
4214706;-49,27240;-26,7491000;  72,2329
4214805;-49,64320;-27,2179000; 350,3993
4214904;-49,10510;-28,1326000; 131,9629
4215000;-49,51730;-26,2553000; 788,8177
4215059;-49,77760;-27,8632000; 890,4376
4215075;-53,32530;-27,0676000; 225,5822
4215109;-49,30470;-26,9435000; 231,5020
4215208;-53,32020;-26,6795000; 404,2604
4215307;-50,00170;-26,9752000; 436,9131
4215356;-53,05860;-26,6086000; 650,0225
4215406;-51,40520;-26,9032000; 850,2084
4215455;-49,13400;-28,6332000;  61,0673
4215505;-50,42290;-26,9569000;1121,2456
4215554;-53,62000;-26,9398000; 514,0663
4215604;-49,12510;-28,0356000; 280,0781
4215653;-49,71760;-29,1353000;  19,3922
4215679;-50,00550;-26,7810000; 604,0266
4215687;-53,19980;-26,6198000; 420,1908
4215695;-52,67590;-26,6348000; 448,5980
4215703;-48,78020;-27,6897000;  37,5625
4215752;-52,96550;-26,4733000; 599,4817
4215802;-49,38700;-26,2495000; 859,9236
4215901;-48,92930;-27,8965000; 422,2040
4216008;-53,01740;-27,0786000; 293,1981
4216057;-50,43460;-27,2829000;1068,1066
4216107;-52,53720;-26,5578000; 620,9305
4216206;-48,63760;-26,2440000;  28,4432
4216255;-53,59600;-27,0975000; 337,9393
4216305;-48,85700;-27,2959000;  23,5445
4216354;-48,76780;-26,6175000;  19,5395
4216404;-49,80660;-29,2235000;   9,6162
4216503;-49,93670;-28,2947000;1340,7176
4216602;-48,61600;-27,5903000;  17,1704
4216701;-53,50010;-26,4561000; 708,9808
4216800;-50,58140;-27,6686000; 881,2296
4216909;-52,85130;-26,3552000; 885,4508
4217006;-49,17570;-28,3269000;  50,6449
4217105;-48,97780;-28,1645000;  37,6999
4217154;-53,25460;-26,6945000; 442,0055
4217204;-53,51880;-26,7264000; 643,8531
4217253;-48,78770;-27,5672000; 210,9956
4217303;-52,99560;-26,9198000; 464,4617
4217402;-49,07330;-26,4210000;  34,7459
4217501;-52,30290;-27,1457000; 673,5946
4217550;-53,04630;-26,7248000; 653,0068
4217600;-49,42050;-28,5951000; 130,9830
4217709;-49,63420;-29,1091000;  12,0043
4217758;-52,96420;-26,7369000; 406,5057
4217808;-50,00510;-27,1179000; 346,4465
4217907;-51,24590;-27,1010000; 684,5730
4217956;-53,15750;-26,6895000; 633,5109
4218004;-48,63210;-27,2395000;   3,3377
4218103;-49,84410;-28,8325000; 122,8844
4218202;-49,27770;-26,8229000;  70,5724
4218251;-50,67470;-26,6178000; 958,7808
4218301;-50,30540;-26,1141000; 787,9607
4218350;-49,45590;-28,5185000; 152,2391
4218400;-49,14480;-28,5581000; 186,5667
4218509;-51,41470;-26,9985000; 796,4603
4218608;-49,79250;-27,3030000; 354,8002
4218707;-49,00530;-28,4800000;  15,6373
4218756;-53,64150;-26,9722000; 420,1768
4218806;-49,68090;-28,9247000;  29,4099
4218855;-52,85150;-26,7617000; 454,1345
4218905;-49,58820;-28,0046000; 906,9173
4218954;-49,87320;-27,9527000;1345,4171
4219002;-49,31910;-28,5200000;  47,4476
4219101;-52,15410;-26,8640000; 896,0494
4219150;-50,97820;-27,4900000; 778,1002
4219176;-51,74470;-27,0032000; 933,1695
4219200;-49,36820;-27,3958000; 361,8605
4219309;-51,15170;-27,0061000; 718,8348
4219358;-49,83080;-26,8816000; 383,6049
4219408;-49,80420;-26,9267000; 400,0752
4219507;-52,40470;-26,8746000; 787,9007
4219606;-52,34290;-27,0703000; 516,7961
4219705;-52,53490;-26,9637000; 770,9544
4219853;-51,54960;-27,4503000; 685,2953
4220000;-49,23500;-28,8313889;   8,0000
4300034;-54,16470;-31,8640000; 237,9222
4300059;-52,03460;-28,1751000; 654,8401
4300109;-53,25870;-29,6457000;  65,7938
4300208;-53,77280;-28,2377000; 329,6848
4300307;-54,76710;-27,6611000; 307,8533
4300406;-55,79590;-29,7820000;  94,7312
4300455;-54,05740;-27,8373000; 358,1974
4300471;-52,91370;-28,1137000; 601,9722
4300505;-53,03740;-27,2488000; 447,8873
4300554;-52,99080;-28,7747000; 386,5016
4300570;-51,31580;-29,3901000; 317,3006
4300604;-51,07770;-29,9975000;  13,4407
4300638;-52,25130;-30,8751000;  47,8405
4300646;-53,19220;-27,3564000; 465,8201
4300661;-51,57370;-28,6320000; 704,8762
4300703;-52,01580;-28,9709000; 423,6256
4300802;-51,28360;-28,8554000; 640,4363
4300851;-51,50130;-30,9093000;   6,7585
4300877;-50,92570;-29,6172000;  32,2123
4300901;-52,30380;-27,3944000; 413,7973
4301008;-51,94740;-29,3989000;  40,2907
4301057;-49,93300;-29,5930000;  11,9011
4301073;-52,43330;-31,4406000; 245,6473
4301107;-51,73380;-30,0900000;  46,9859
4301206;-53,08640;-29,3359000; 349,5179
4301305;-53,08220;-32,2363000;  29,4185
4301404;-52,17950;-28,8730000; 743,1989
4301503;-53,98950;-28,5134000; 389,6980
4301552;-52,05420;-27,6938000; 601,4041
4301602;-54,10710;-31,3305000; 209,0957
4301636;-50,23670;-30,2398000;   6,8452
4301651;-51,49750;-29,3809000; 657,8362
4301701;-52,37780;-27,6171000; 690,3397
4301750;-51,73770;-30,3905000; 270,5025
4301800;-51,46020;-27,6802000; 744,1840
4301859;-53,71440;-27,1881000; 189,7408
4301875;-57,55710;-30,2111000;  42,0408
4301909;-51,30090;-30,2927000;   9,0485
4301925;-52,41410;-27,4088000; 437,1042
4301958;-53,03630;-27,9238000; 372,9796
4302006;-52,58780;-29,0877000; 633,3873
4302055;-52,60220;-27,5086000; 760,9100
4302105;-51,51560;-29,1674000; 629,1172
4302154;-53,31280;-27,6661000; 569,9491
4302204;-54,10950;-27,6716000; 283,0238
4302220;-53,81370;-28,5774000; 418,5128
4302238;-53,38870;-28,8185000; 422,2106
4302253;-51,67730;-29,3501000; 430,2283
4302303;-50,43330;-28,6706000;1054,3528
4302352;-51,35550;-29,4945000;  35,5432
4302378;-53,86680;-27,5468000; 465,3105
4302402;-51,94380;-29,6074000;  22,8596
4302451;-52,42810;-29,3052000; 502,1537
4302501;-54,90980;-28,7307000; 260,5482
4302584;-53,77240;-28,3663000; 435,7439
4302600;-53,74430;-27,6192000; 439,9704
4302659;-51,58890;-29,5555000; 109,8861
4302709;-51,96150;-30,1161000;  52,1517
4302808;-53,48760;-30,5147000; 432,5468
4302907;-54,82770;-29,8803000; 125,3920
4303004;-52,89340;-30,0458000;  74,0658
4303103;-51,09370;-29,9506000;  14,1553
4303202;-51,66410;-27,7682000; 621,7314
4303301;-54,63790;-28,2911000; 289,0886
4303400;-53,43190;-27,2809000; 567,3344
4303509;-51,81460;-30,8507000;  38,3148
4303558;-52,20380;-28,5892000; 441,5401
4303608;-50,14380;-29,0482000;1027,5186
4303673;-51,09570;-28,7965000; 768,9736
4303707;-54,84530;-27,9917000; 143,8765
4303806;-52,63310;-27,7116000; 578,1893
4303905;-51,05890;-29,6757000;  21,9367
4304002;-53,80280;-27,6745000; 434,5188
4304101;-52,99890;-28,8921000; 504,7913
4304200;-52,78970;-29,6713000;  54,0372
4304309;-54,75280;-27,9513000; 319,9316
4304358;-53,67780;-31,5610000; 225,5214
4304408;-50,81490;-29,3580000; 819,9533
4304507;-52,67630;-31,3939000; 405,9753
4304606;-51,18100;-29,9187000;  19,3991
4304614;-52,23240;-29,3235000; 125,7802
4304622;-51,39520;-28,1260000; 877,5994
4304630;-50,02000;-29,7615000;   7,0206
4304655;-54,55470;-28,9316000; 328,7736
4304663;-52,48700;-31,7668000;  27,7226
4304671;-50,50880;-30,1497000;  11,3371
4304689;-51,32180;-29,7019000;  35,9608
4304697;-51,98600;-29,2695000; 474,7014
4304705;-52,79190;-28,2865000; 588,8139
4304713;-50,43580;-29,7786000;  40,7272
4304804;-51,50380;-29,2983000; 677,5703
4304853;-51,91760;-27,7149000; 439,4445
4304903;-51,98320;-28,5599000; 601,5892
4304952;-51,69270;-28,2736000; 801,8045
4305009;-54,01240;-28,2542000; 280,5831
4305108;-51,17890;-29,1669000; 782,3669
4305116;-52,00210;-27,7628000; 684,1869
4305124;-52,81480;-31,8526000;  35,4046
4305132;-52,94200;-29,6563000;  81,5446
4305157;-53,16590;-27,6080000; 368,2505
4305173;-51,75310;-30,6020000;  89,4046
4305207;-54,74000;-28,1478000; 195,2728
4305306;-53,06730;-28,0585000; 462,7558
4305355;-51,62500;-29,9568000;  23,9624
4305371;-52,02940;-27,9528000; 563,8735
4305405;-53,94570;-27,9174000; 471,7503
4305439;-53,46270;-33,6876000;  21,2273
4305447;-51,97850;-30,7574000; 223,1747
4305454;-50,20910;-30,1812000;   8,1018
4305504;-51,88300;-28,3443000; 788,1781
4305587;-51,86860;-29,3925000;  67,6422
4305603;-52,99320;-28,5229000; 447,6607
4305702;-53,48890;-28,2053000; 469,8472
4305801;-52,98770;-27,7304000; 456,0123
4305835;-52,09460;-29,1793000; 375,6295
4305850;-52,77880;-28,1174000; 585,0305
4305871;-54,07370;-28,3845000; 297,2274
4305900;-53,70910;-27,7179000; 452,7450
4305934;-51,68490;-29,2727000; 510,6454
4305959;-51,69640;-28,9986000; 589,0552
4305975;-52,30030;-28,1213000; 705,5022
4306007;-54,10000;-27,4980000; 383,2771
4306056;-52,04940;-30,9993000;  55,7111
4306072;-53,24920;-27,4536000; 333,7404
4306106;-53,60520;-28,6424000; 469,5817
4306130;-52,64810;-27,6649000; 528,3612
4306205;-51,99160;-29,5083000;  17,4568
4306304;-51,85220;-28,3846000; 672,3130
4306320;-53,86510;-27,2654000; 454,2494
4306353;-55,04820;-28,2269000; 178,0737
4306379;-54,21360;-29,7020000; 108,9868
4306403;-51,08760;-29,5842000; 171,4335
4306429;-53,53090;-27,6575000; 528,1830
4306452;-51,83510;-28,9752000; 513,3084
4306502;-52,10390;-30,7086000; 120,7425
4306551;-49,84950;-29,3702000;  16,4807
4306601;-54,67410;-30,9813000; 141,4565
4306700;-53,36230;-29,6249000;  49,9684
4306734;-54,35830;-27,5092000; 246,7131
4306759;-51,98490;-29,0990000; 470,0574
4306767;-51,31040;-29,9993000;   6,8441
4306809;-51,87300;-29,2399000;  65,8784
4306908;-52,52200;-30,5437000; 431,6106
4306924;-52,91190;-27,7086000; 500,4070
4306932;-54,27140;-28,3628000; 243,7649
4306957;-52,73510;-27,5289000; 625,6021
4306973;-52,29970;-27,8492000; 753,8934
4307005;-52,27590;-27,6334000; 797,4480
4307054;-52,57220;-28,4972000; 502,3751
4307104;-53,39430;-32,0267000; 303,6095
4307203;-52,57010;-27,3933000; 779,6815
4307302;-53,50960;-27,5494000; 408,6899
4307401;-51,18880;-28,0573000; 944,9725
4307450;-53,99280;-27,3599000; 378,6430
4307500;-52,84190;-28,7314000; 402,4004
4307559;-52,27050;-27,9090000; 773,2985
4307609;-51,17430;-29,6501000;  41,5079
4307708;-51,14380;-29,8522000;  27,8087
4307807;-51,97030;-29,5035000;  24,4367
4307815;-53,16030;-29,1797000; 401,5440
4307831;-54,14810;-28,5251000; 319,4926
4307864;-51,69140;-28,8821000; 585,8783
4307906;-51,34830;-29,2237000; 767,9735
4308003;-53,43910;-29,5743000;  88,6816
4308052;-52,67060;-27,4254000; 710,9760
4308078;-51,82120;-29,5886000; 141,9864
4308102;-51,31010;-29,4540000;  42,2790
4308201;-51,18220;-29,0311000; 754,9096
4308250;-52,08560;-27,8625000; 698,5316
4308300;-52,34500;-28,9822000; 764,7868
4308409;-53,50030;-29,9976000; 123,1649
4308433;-52,09690;-29,3806000;  56,7255
4308458;-53,23550;-28,7879000; 421,8041
4308508;-53,40080;-27,3589000; 544,3650
4308607;-51,52950;-29,2545000; 606,3755
4308656;-55,63410;-28,1895000;  89,9716
4308706;-52,10010;-27,5839000; 726,4055
4308805;-51,76340;-29,9030000;  17,9517
4308854;-52,03450;-28,4338000; 767,5560
4308904;-52,24960;-27,8759000; 664,9259
4309001;-54,35080;-28,0297000; 431,6003
4309050;-50,78620;-29,8771000;  47,8436
4309100;-50,87190;-29,3797000; 816,5901
4309126;-52,91820;-27,4444000; 529,0597
4309159;-52,57780;-29,2699000; 462,7065
4309209;-50,99080;-29,9455000;  20,6522
4309258;-51,69100;-28,5407000; 723,9818
4309308;-51,31470;-30,1086000;  19,0969
4309407;-51,89070;-28,8491000; 465,8347
4309506;-54,56060;-28,1418000; 269,0260
4309555;-51,41400;-29,5490000;  18,5437
4309571;-52,65020;-29,4570000; 532,4967
4309605;-54,30880;-27,6301000; 318,7362
4309654;-53,86780;-31,4051000; 194,5732
4309704;-53,97650;-27,5615000; 447,3699
4309753;-53,13320;-29,4207000; 321,8790
4309803;-51,85730;-28,0488000; 604,2783
4309902;-51,63530;-28,3692000; 784,0493
4309951;-52,51940;-28,6150000; 591,6209
4310009;-53,08840;-28,6276000; 401,9301
4310108;-50,79870;-29,5722000;  38,5799
4310207;-53,91810;-28,3885000; 311,7131
4310306;-52,12220;-28,9292000; 683,4435
4310330;-50,13060;-29,9748000;   3,0810
4310363;-51,77020;-29,3522000;  91,0391
4310405;-54,18810;-27,8473000; 379,2926
4310413;-54,01250;-27,8805000; 398,4846
4310439;-51,27990;-28,8183000; 756,7925
4310462;-52,42510;-27,9360000; 627,6642
4310504;-53,26430;-27,1923000; 229,4957
4310538;-53,75780;-29,6029000; 437,0469
4310553;-55,23270;-28,8022000; 165,8038
4310579;-52,17240;-28,7803000; 773,3819
4310603;-56,55710;-29,1286000;  62,0846
4310652;-50,10180;-29,5002000;  26,6044
4310702;-52,45240;-27,3833000; 700,5399
4310751;-53,58090;-29,5195000; 168,9082
4310801;-51,15960;-29,5942000; 127,9317
4310850;-53,28440;-27,6312000; 533,2643
4310876;-53,05660;-29,0338000; 300,6239
4310900;-52,54320;-27,7285000; 560,6448
4311007;-53,37750;-32,5636000;  20,0198
4311106;-54,69380;-29,4973000; 115,8224
4311122;-50,35800;-28,8806000; 950,4554
4311130;-54,21990;-29,2901000; 428,4564
4311155;-54,11600;-28,6456000; 338,4271
4311205;-53,68310;-29,2264000; 528,4558
4311239;-53,01700;-29,4941000; 590,2663
4311254;-52,77500;-29,2243000; 615,0849
4311270;-52,85780;-28,5695000; 484,4642
4311304;-51,52720;-28,2089000; 805,8623
4311403;-51,96780;-29,4655000;  25,1240
4311429;-53,18140;-27,6908000; 393,0115
4311502;-53,89850;-30,8120000; 294,3551
4311601;-53,07490;-27,5965000; 327,2475
4311627;-51,20820;-29,6008000; 119,0252
4311643;-51,20190;-29,4626000; 360,3465
4311700;-51,66750;-27,5681000; 756,4794
4311718;-56,06360;-29,1461000; 104,4584
4311734;-49,93650;-29,2106000;  35,7761
4311759;-55,49170;-29,5805000;  90,3848
4311775;-50,20340;-29,6791000;  10,1781
4311791;-51,55560;-29,5553000;  52,8030
4311809;-52,19680;-28,4485000; 544,6293
4311908;-51,91330;-27,4614000; 401,7608
4311981;-51,58730;-30,3536000; 104,8330
4312005;-52,14890;-27,3526000; 481,7757
4312054;-52,09780;-29,3291000;  53,6181
4312104;-54,45240;-29,5694000; 103,1128
4312138;-52,19730;-28,2758000; 736,6400
4312153;-52,13300;-29,5248000;  69,5850
4312179;-54,61680;-28,2558000; 217,4034
4312203;-51,80170;-27,6349000; 621,8579
4312252;-52,05130;-30,1224000;  56,9666
4312302;-53,68600;-27,4961000; 488,1146
4312351;-52,07610;-28,6532000; 440,5000
4312377;-50,78280;-28,6851000; 964,3286
4312385;-51,63160;-29,1599000; 621,8268
4312401;-51,46130;-29,6881000;  25,5887
4312427;-52,69280;-28,6934000; 415,7099
4312443;-49,93280;-29,3630000;  21,5272
4312450;-52,65780;-31,5822000; 264,1206
4312476;-51,08010;-29,5393000; 480,0516
4312500;-50,91920;-31,1082000;  14,7518
4312609;-51,86610;-29,1656000;  47,9490
4312617;-51,18460;-28,3189000; 933,7768
4312625;-51,76870;-28,3303000; 831,1866
4312658;-52,81930;-28,4599000; 512,6715
4312674;-52,46240;-28,5362000; 559,9210
4312708;-52,77620;-27,3547000; 559,9680
4312757;-52,16710;-28,6766000; 425,8805
4312807;-51,74220;-28,6582000; 607,7053
4312906;-51,70320;-28,7235000; 601,1838
4312955;-52,98150;-27,9880000; 416,0114
4313003;-52,01800;-29,2165000; 333,9028
4313011;-54,10410;-27,6121000; 297,5126
4313037;-54,83590;-29,4046000; 326,0476
4313060;-50,90380;-29,5857000;  34,7018
4313086;-51,30680;-29,0300000; 619,0712
4313102;-53,47060;-29,4730000; 120,7698
4313201;-51,10700;-29,3762000; 555,7109
4313300;-51,60900;-28,7839000; 656,2638
4313334;-53,70690;-28,0826000; 462,8513
4313359;-51,40520;-28,9847000; 579,1845
4313375;-51,27520;-29,8486000;  41,0316
4313391;-52,95510;-29,7363000;  78,9125
4313409;-51,12860;-29,6863000;  34,9906
4313425;-54,50340;-27,5784000; 243,6021
4313441;-53,18570;-27,5636000; 333,5104
4313466;-53,06410;-27,7481000; 349,7309
4313490;-53,11350;-27,9068000; 382,0935
4313508;-50,26680;-29,8927000;  16,2365
4313607;-51,76160;-27,7033000; 622,5795
4313656;-50,50610;-30,2601000;   4,7029
4313706;-53,31500;-27,9006000; 623,2124
4313805;-53,55550;-27,3560000; 516,9823
4313904;-53,50030;-28,2927000; 418,5251
4313953;-52,37390;-30,1946000;  50,3880
